,sens,spec,cost-0,cost-1,Algorithm
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8751583086592,0.4526805882883984,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_4_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.8459299406848,0.630820606556518,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_8_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.816082982912,0.8359515366834436,4.509101414138361,1.9213977489279999,CATT_wb GP CTC CATT_16_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.7240677503999999,0.9996964019601999,1.9854511553400003,1.4876116528,CATT_wb GP CTC No_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8769923307567999,0.4526805882883984,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_4_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
0,0.8628348400192,0.630820606556518,9.43656889263836,3.5876705131119997,CATT_wb GP MaECT CATT_8_Dilution XP12
