,sens,spec,cost-0,cost-1,Algorithm
0,0.762149684864,0.9996964019601999,6.722356186560453,2.301830474944,CATT_wb GP CTC No_Dilution TL_paper 0.25 XP123
0,0.73892937030656,0.9996964019601999,6.722356186560453,2.301830474944,CATT_wb GP CTC No_Dilution TL_filter 0.1 XP123
0,0.7612218001664,0.9996964019601999,6.722356186560453,2.301830474944,CATT_wb GP CTC No_Dilution TL_filter 0.25 XP123
0,0.7382953157632001,0.9996964019601999,4.6845423412206,1.9515540016000001,CATT_wb GP CTC No_Dilution iELISA 0.1 XP123
0,0.759636663808,0.9996964019601999,4.6845423412206,1.9515540016000001,CATT_wb GP CTC No_Dilution iELISA 0.25 XP123
0,0.73756847275008,0.9964574925371433,6.532520106486852,2.2691998630784003,CATT_wb GP CTC No_Dilution PCR 0.1 XP123
0,0.7578195562752,0.9915991284025583,6.532520106486852,2.2691998630784003,CATT_wb GP CTC No_Dilution PCR 0.25 XP123
0,0.73756847275008,0.9932185831140865,6.722356186560453,2.301830474944,CATT_wb GP CTC No_Dilution LAMP 0.1 XP123
0,0.7578195562752,0.9835018548449164,6.722356186560453,2.301830474944,CATT_wb GP CTC No_Dilution LAMP 0.25 XP123
0,0.8771592767864661,0.4525395157890831,10.119438962666154,3.6445251981376,CATT_wb GP MaECT CATT_4_Dilution ELISA 0.1 XP123
0,0.8774096958309652,0.45232790704011006,10.119438962666154,3.6445251981376,CATT_wb GP MaECT CATT_4_Dilution ELISA 0.25 XP123
0,0.8771620333772552,0.4526805882883984,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_4_Dilution TL_paper 0.1 XP123
0,0.877416587307938,0.4526805882883984,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_4_Dilution TL_paper 0.25 XP123
0,0.8771578984910715,0.4526805882883984,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_4_Dilution TL_filter 0.1 XP123
0,0.8774062500924789,0.4526805882883984,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_4_Dilution TL_filter 0.25 XP123
0,0.8771508347271744,0.4526805882883984,12.135660078518962,3.812392588312,CATT_wb GP MaECT CATT_4_Dilution iELISA 0.1 XP123
0,0.877388590682736,0.4526805882883984,12.135660078518962,3.812392588312,CATT_wb GP MaECT CATT_4_Dilution iELISA 0.25 XP123
0,0.8771427372417313,0.45141093579456015,13.983637843785212,3.9662523024656,CATT_wb GP MaECT CATT_4_Dilution PCR 0.1 XP123
0,0.8773683469691284,0.4495064570538028,13.983637843785212,3.9662523024656,CATT_wb GP MaECT CATT_4_Dilution PCR 0.25 XP123
0,0.8771427372417313,0.45014128330072195,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_4_Dilution LAMP 0.1 XP123
0,0.8773683469691284,0.4463323258192072,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_4_Dilution LAMP 0.25 XP123
0,0.8643736469013396,0.6306082780498954,10.119438962666154,3.6445251981376,CATT_wb GP MaECT CATT_8_Dilution ELISA 0.1 XP123
0,0.8666818572245487,0.6302897852899615,10.119438962666154,3.6445251981376,CATT_wb GP MaECT CATT_8_Dilution ELISA 0.25 XP123
0,0.8643990554773088,0.630820606556518,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_8_Dilution TL_paper 0.1 XP123
0,0.8667453786644721,0.630820606556518,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_8_Dilution TL_paper 0.25 XP123
0,0.8643609426133548,0.630820606556518,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_8_Dilution TL_filter 0.1 XP123
0,0.8666500965045871,0.630820606556518,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_8_Dilution TL_filter 0.25 XP123
0,0.8642958331374335,0.630820606556518,12.135660078518962,3.812392588312,CATT_wb GP MaECT CATT_8_Dilution iELISA 0.1 XP123
0,0.866487322814784,0.630820606556518,12.135660078518962,3.812392588312,CATT_wb GP MaECT CATT_8_Dilution iELISA 0.25 XP123
0,0.8642211954455239,0.6289096499969145,13.983637843785212,3.9662523024656,CATT_wb GP MaECT CATT_8_Dilution PCR 0.1 XP123
0,0.8663007285850096,0.6260432151575094,13.983637843785212,3.9662523024656,CATT_wb GP MaECT CATT_8_Dilution PCR 0.25 XP123
0,0.8642211954455239,0.626998693437311,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_8_Dilution LAMP 0.1 XP123
0,0.8663007285850096,0.6212658237585007,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_8_Dilution LAMP 0.25 XP123
0,0.8513174216747288,0.8356571558047702,10.119438962666154,3.6445251981376,CATT_wb GP MaECT CATT_16_Dilution ELISA 0.1 XP123
0,0.8557269744148219,0.8352155844867601,10.119438962666154,3.6445251981376,CATT_wb GP MaECT CATT_16_Dilution ELISA 0.25 XP123
0,0.851365961642972,0.8359515366834436,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_16_Dilution TL_paper 0.1 XP123
0,0.85584832433543,0.8359515366834436,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_16_Dilution TL_paper 0.25 XP123
0,0.8512931516906073,0.8359515366834436,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_16_Dilution TL_filter 0.1 XP123
0,0.855666299454518,0.8359515366834436,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_16_Dilution TL_filter 0.25 XP123
0,0.8511687680219839,0.8359515366834436,12.135660078518962,3.812392588312,CATT_wb GP MaECT CATT_16_Dilution iELISA 0.1 XP123
0,0.85535534028296,0.8359515366834436,12.135660078518962,3.812392588312,CATT_wb GP MaECT CATT_16_Dilution iELISA 0.25 XP123
0,0.8510261818652696,0.833302108775383,13.983637843785212,3.9662523024656,CATT_wb GP MaECT CATT_16_Dilution PCR 0.1 XP123
0,0.854998874891174,0.8293279669132926,13.983637843785212,3.9662523024656,CATT_wb GP MaECT CATT_16_Dilution PCR 0.25 XP123
0,0.8510261818652696,0.8306526808673228,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_16_Dilution LAMP 0.1 XP123
0,0.854998874891174,0.8227043971431416,14.173473923858815,3.9820577550880003,CATT_wb GP MaECT CATT_16_Dilution LAMP 0.25 XP123
0,0.81106636462896,0.999336523135416,7.595788703867792,3.4344100578256,CATT_wb GP MaECT No_Dilution ELISA 0.1 XP123
0,0.8219541491724,0.9987967048982398,7.595788703867792,3.4344100578256,CATT_wb GP MaECT No_Dilution ELISA 0.25 XP123
0,0.8111862164024,0.9996964019601999,11.649823665060453,3.771942614776,CATT_wb GP MaECT No_Dilution TL_paper 0.1 XP123
0,0.822253778606,0.9996964019601999,11.649823665060453,3.771942614776,CATT_wb GP MaECT No_Dilution TL_paper 0.25 XP123
0,0.81100643874224,0.9996964019601999,11.649823665060453,3.771942614776,CATT_wb GP MaECT No_Dilution TL_filter 0.1 XP123
0,0.8218043344556,0.9996964019601999,11.649823665060453,3.771942614776,CATT_wb GP MaECT No_Dilution TL_filter 0.25 XP123
0,0.8106993185728,0.9996964019601999,9.6120098197206,3.6022774479999997,CATT_wb GP MaECT No_Dilution iELISA 0.1 XP123
0,0.8210365340319999,0.9996964019601999,9.6120098197206,3.6022774479999997,CATT_wb GP MaECT No_Dilution iELISA 0.25 XP123
0,0.81034725398832,0.9964574925371433,11.45998758498685,3.7561371621536,CATT_wb GP MaECT No_Dilution PCR 0.1 XP123
0,0.8201563725707999,0.9915991284025583,11.45998758498685,3.7561371621536,CATT_wb GP MaECT No_Dilution PCR 0.25 XP123
0,0.81034725398832,0.9932185831140865,11.649823665060453,3.771942614776,CATT_wb GP MaECT No_Dilution LAMP 0.1 XP123
0,0.8201563725707999,0.9835018548449164,11.649823665060453,3.771942614776,CATT_wb GP MaECT No_Dilution LAMP 0.25 XP123
0,0.8780627160717438,0.4525395157890831,10.119438962666154,3.4895104608447998,CATT_wb GP MaECT_bc CATT_4_Dilution ELISA 0.1 XP123
0,0.8781677305097596,0.45232790704011006,10.119438962666154,3.4895104608447998,CATT_wb GP MaECT_bc CATT_4_Dilution ELISA 0.25 XP123
0,0.8780638720614296,0.4526805882883984,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_4_Dilution TL_paper 0.1 XP123
0,0.8781706204839741,0.4526805882883984,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_4_Dilution TL_paper 0.25 XP123
0,0.8780621380769009,0.4526805882883984,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_4_Dilution TL_filter 0.1 XP123
0,0.8781662855226524,0.4526805882883984,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_4_Dilution TL_filter 0.25 XP123
0,0.8780591758533312,0.4526805882883984,12.135660078518962,3.559906463176,CATT_wb GP MaECT_bc CATT_4_Dilution iELISA 0.1 XP123
0,0.8781588799637281,0.4526805882883984,12.135660078518962,3.559906463176,CATT_wb GP MaECT_bc CATT_4_Dilution iELISA 0.25 XP123
0,0.8780557801336293,0.45141093579456015,13.983637843785212,3.6244282787888,CATT_wb GP MaECT_bc CATT_4_Dilution PCR 0.1 XP123
0,0.8781503906644732,0.4495064570538028,13.983637843785212,3.6244282787888,CATT_wb GP MaECT_bc CATT_4_Dilution PCR 0.25 XP123
0,0.8780557801336293,0.45014128330072195,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_4_Dilution LAMP 0.1 XP123
0,0.8781503906644732,0.4463323258192072,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_4_Dilution LAMP 0.25 XP123
0,0.872701000313465,0.6306082780498954,10.119438962666154,3.4895104608447998,CATT_wb GP MaECT_bc CATT_8_Dilution ELISA 0.1 XP123
0,0.8736689594812623,0.6302897852899615,10.119438962666154,3.4895104608447998,CATT_wb GP MaECT_bc CATT_8_Dilution ELISA 0.25 XP123
0,0.8727116555227424,0.630820606556518,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_8_Dilution TL_paper 0.1 XP123
0,0.873695597504456,0.630820606556518,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_8_Dilution TL_paper 0.25 XP123
0,0.8726956727088262,0.630820606556518,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_8_Dilution TL_filter 0.1 XP123
0,0.8736556404696656,0.630820606556518,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_8_Dilution TL_filter 0.25 XP123
0,0.8726683687350527,0.630820606556518,12.135660078518962,3.559906463176,CATT_wb GP MaECT_bc CATT_8_Dilution iELISA 0.1 XP123
0,0.873587380535232,0.630820606556518,12.135660078518962,3.559906463176,CATT_wb GP MaECT_bc CATT_8_Dilution iELISA 0.25 XP123
0,0.8726370690578004,0.6289096499969145,13.983637843785212,3.6244282787888,CATT_wb GP MaECT_bc CATT_8_Dilution PCR 0.1 XP123
0,0.8735091313421008,0.6260432151575094,13.983637843785212,3.6244282787888,CATT_wb GP MaECT_bc CATT_8_Dilution PCR 0.25 XP123
0,0.8726370690578004,0.626998693437311,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_8_Dilution LAMP 0.1 XP123
0,0.8735091313421008,0.6212658237585007,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_8_Dilution LAMP 0.25 XP123
0,0.8672258090894024,0.8356571558047702,10.119438962666154,3.4895104608447998,CATT_wb GP MaECT_bc CATT_16_Dilution ELISA 0.1 XP123
0,0.869074976367506,0.8352155844867601,10.119438962666154,3.4895104608447998,CATT_wb GP MaECT_bc CATT_16_Dilution ELISA 0.25 XP123
0,0.867246164559956,0.8359515366834436,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_16_Dilution TL_paper 0.1 XP123
0,0.86912586504389,0.8359515366834436,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_16_Dilution TL_paper 0.25 XP123
0,0.8672156313541256,0.8359515366834436,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_16_Dilution TL_filter 0.1 XP123
0,0.869049532029314,0.8359515366834436,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_16_Dilution TL_filter 0.25 XP123
0,0.867163470460832,0.8359515366834436,12.135660078518962,3.559906463176,CATT_wb GP MaECT_bc CATT_16_Dilution iELISA 0.1 XP123
0,0.86891912979608,0.8359515366834436,12.135660078518962,3.559906463176,CATT_wb GP MaECT_bc CATT_16_Dilution iELISA 0.25 XP123
0,0.8671036762660809,0.833302108775383,13.983637843785212,3.6244282787888,CATT_wb GP MaECT_bc CATT_16_Dilution PCR 0.1 XP123
0,0.8687696443092019,0.8293279669132926,13.983637843785212,3.6244282787888,CATT_wb GP MaECT_bc CATT_16_Dilution PCR 0.25 XP123
0,0.8671036762660809,0.8306526808673228,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_16_Dilution LAMP 0.1 XP123
0,0.8687696443092019,0.8227043971431416,14.173473923858815,3.6310563718239997,CATT_wb GP MaECT_bc CATT_16_Dilution LAMP 0.25 XP123
0,0.85034633355408,0.999336523135416,7.595788703867792,3.4013976600688,CATT_wb GP MaECT_bc No_Dilution ELISA 0.1 XP123
0,0.8549121786852,0.9987967048982398,7.595788703867792,3.4013976600688,CATT_wb GP MaECT_bc No_Dilution ELISA 0.25 XP123
0,0.8503965939752001,0.9996964019601999,11.649823665060453,3.5429435710479997,CATT_wb GP MaECT_bc No_Dilution TL_paper 0.1 XP123
0,0.855037829738,0.9996964019601999,11.649823665060453,3.5429435710479997,CATT_wb GP MaECT_bc No_Dilution TL_paper 0.25 XP123
0,0.85032120334352,0.9996964019601999,11.649823665060453,3.5429435710479997,CATT_wb GP MaECT_bc No_Dilution TL_filter 0.1 XP123
0,0.8548493531588001,0.9996964019601999,11.649823665060453,3.5429435710479997,CATT_wb GP MaECT_bc No_Dilution TL_filter 0.25 XP123
0,0.8501924110144,0.9996964019601999,9.6120098197206,3.4717936623999996,CATT_wb GP MaECT_bc No_Dilution iELISA 0.1 XP123
0,0.8545273723360001,0.9996964019601999,9.6120098197206,3.4717936623999996,CATT_wb GP MaECT_bc No_Dilution iELISA 0.25 XP123
0,0.85004477102736,0.9964574925371433,11.45998758498685,3.5363154780128,CATT_wb GP MaECT_bc No_Dilution PCR 0.1 XP123
0,0.8541582723684,0.9915991284025583,11.45998758498685,3.5363154780128,CATT_wb GP MaECT_bc No_Dilution PCR 0.25 XP123
0,0.85004477102736,0.9932185831140865,11.649823665060453,3.5429435710479997,CATT_wb GP MaECT_bc No_Dilution LAMP 0.1 XP123
0,0.8541582723684,0.9835018548449164,11.649823665060453,3.5429435710479997,CATT_wb GP MaECT_bc No_Dilution LAMP 0.25 XP123
0,0.8770588946436575,0.4525395157890831,5.632068579506153,1.9406057906367997,CATT_wb GP QBC CATT_4_Dilution ELISA 0.1 XP123
0,0.8773254697555435,0.45232790704011006,5.632068579506153,1.9406057906367997,CATT_wb GP QBC CATT_4_Dilution ELISA 0.25 XP123
0,0.8770618290790135,0.4526805882883984,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_4_Dilution TL_paper 0.1 XP123
0,0.877332805843934,0.4526805882883984,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_4_Dilution TL_paper 0.25 XP123
0,0.8770574274259793,0.4526805882883984,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_4_Dilution TL_filter 0.1 XP123
0,0.8773218017113484,0.4526805882883984,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_4_Dilution TL_filter 0.25 XP123
0,0.8770499079353792,0.4526805882883984,7.648289695358961,2.1193033350159998,CATT_wb GP QBC CATT_4_Dilution iELISA 0.1 XP123
0,0.877303002984848,0.4526805882883984,7.648289695358961,2.1193033350159998,CATT_wb GP QBC CATT_4_Dilution iELISA 0.25 XP123
0,0.8770412880315205,0.45141093579456015,9.496267460625212,2.2830894823407997,CATT_wb GP QBC CATT_4_Dilution PCR 0.1 XP123
0,0.8772814532252011,0.4495064570538028,9.496267460625212,2.2830894823407997,CATT_wb GP QBC CATT_4_Dilution PCR 0.25 XP123
0,0.8770412880315205,0.45014128330072195,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_4_Dilution LAMP 0.1 XP123
0,0.8772814532252011,0.4463323258192072,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_4_Dilution LAMP 0.25 XP123
0,0.8634483854111034,0.6306082780498954,5.632068579506153,1.9406057906367997,CATT_wb GP QBC CATT_8_Dilution ELISA 0.1 XP123
0,0.8659055125293584,0.6302897852899615,5.632068579506153,1.9406057906367997,CATT_wb GP QBC CATT_8_Dilution ELISA 0.25 XP123
0,0.8634754332500384,0.630820606556518,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_8_Dilution TL_paper 0.1 XP123
0,0.8659731321266959,0.630820606556518,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_8_Dilution TL_paper 0.25 XP123
0,0.8634348614916358,0.630820606556518,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_8_Dilution TL_filter 0.1 XP123
0,0.8658717027306896,0.630820606556518,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_8_Dilution TL_filter 0.25 XP123
0,0.8633655514043648,0.630820606556518,7.648289695358961,2.1193033350159998,CATT_wb GP QBC CATT_8_Dilution iELISA 0.1 XP123
0,0.8656984275125119,0.630820606556518,7.648289695358961,2.1193033350159998,CATT_wb GP QBC CATT_8_Dilution iELISA 0.25 XP123
0,0.8632860983774931,0.6289096499969145,9.496267460625212,2.2830894823407997,CATT_wb GP QBC CATT_8_Dilution PCR 0.1 XP123
0,0.8654997949453328,0.6260432151575094,9.496267460625212,2.2830894823407997,CATT_wb GP QBC CATT_8_Dilution PCR 0.25 XP123
0,0.8632860983774931,0.626998693437311,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_8_Dilution LAMP 0.1 XP123
0,0.8654997949453328,0.6212658237585007,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_8_Dilution LAMP 0.25 XP123
0,0.8495498230730985,0.8356571558047702,5.632068579506153,1.9406057906367997,CATT_wb GP QBC CATT_16_Dilution ELISA 0.1 XP123
0,0.8542438630867459,0.8352155844867601,5.632068579506153,1.9406057906367997,CATT_wb GP QBC CATT_16_Dilution ELISA 0.25 XP123
0,0.849601494652196,0.8359515366834436,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_16_Dilution TL_paper 0.1 XP123
0,0.8543730420344899,0.8359515366834436,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_16_Dilution TL_paper 0.25 XP123
0,0.8495239872835496,0.8359515366834436,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_16_Dilution TL_filter 0.1 XP123
0,0.8541792736128739,0.8359515366834436,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_16_Dilution TL_filter 0.25 XP123
0,0.849391578862112,0.8359515366834436,7.648289695358961,2.1193033350159998,CATT_wb GP QBC CATT_16_Dilution iELISA 0.1 XP123
0,0.85384825255928,0.8359515366834436,7.648289695358961,2.1193033350159998,CATT_wb GP QBC CATT_16_Dilution iELISA 0.25 XP123
0,0.8492397935985128,0.833302108775383,9.496267460625212,2.2830894823407997,CATT_wb GP QBC CATT_16_Dilution PCR 0.1 XP123
0,0.8534687894002819,0.8293279669132926,9.496267460625212,2.2830894823407997,CATT_wb GP QBC CATT_16_Dilution PCR 0.25 XP123
0,0.8492397935985128,0.8306526808673228,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_16_Dilution LAMP 0.1 XP123
0,0.8534687894002819,0.8227043971431416,9.686103540698815,2.299914641584,CATT_wb GP QBC CATT_16_Dilution LAMP 0.25 XP123
0,0.80670192363728,0.999336523135416,3.1084183207077922,1.7169348348208,CATT_wb GP QBC No_Dilution ELISA 0.1 XP123
0,0.8182921458932,0.9987967048982398,3.1084183207077922,1.7169348348208,CATT_wb GP QBC No_Dilution ELISA 0.25 XP123
0,0.8068295077832,0.9996964019601999,7.1624532819004525,2.076243685768,CATT_wb GP QBC No_Dilution TL_paper 0.1 XP123
0,0.8186111062579999,0.9996964019601999,7.1624532819004525,2.076243685768,CATT_wb GP QBC No_Dilution TL_paper 0.25 XP123
0,0.80663813156432,0.9996964019601999,7.1624532819004525,2.076243685768,CATT_wb GP QBC No_Dilution TL_filter 0.1 XP123
0,0.8181326657107999,0.9996964019601999,7.1624532819004525,2.076243685768,CATT_wb GP QBC No_Dilution TL_filter 0.25 XP123
0,0.8063111971904,0.9996964019601999,5.1246394365606,1.8956323791999998,CATT_wb GP QBC No_Dilution iELISA 0.1 XP123
0,0.8173153297760001,0.9996964019601999,5.1246394365606,1.8956323791999998,CATT_wb GP QBC No_Dilution iELISA 0.25 XP123
0,0.8059364187617599,0.9964574925371433,6.972617201826852,2.0594185265247997,CATT_wb GP QBC No_Dilution PCR 0.1 XP123
0,0.8163783837044,0.9915991284025583,6.972617201826852,2.0594185265247997,CATT_wb GP QBC No_Dilution PCR 0.25 XP123
0,0.8059364187617599,0.9932185831140865,7.1624532819004525,2.076243685768,CATT_wb GP QBC No_Dilution LAMP 0.1 XP123
0,0.8163783837044,0.9835018548449164,7.1624532819004525,2.076243685768,CATT_wb GP QBC No_Dilution LAMP 0.25 XP123
0,0.7416710601984,0.9993394911844787,2.5110152336022855,1.4475987634239997,RDT1_SD GP CTC No_Dilution ELISA 0.1 XP123
0,0.763923554496,0.9987996713440318,2.5110152336022855,1.4475987634239997,RDT1_SD GP CTC No_Dilution ELISA 0.25 XP123
0,0.741916013696,0.9996993710781099,6.565062235358249,2.13744905104,RDT1_SD GP CTC No_Dilution TL_paper 0.1 XP123
0,0.76453593824,0.9996993710781099,6.565062235358249,2.13744905104,RDT1_SD GP CTC No_Dilution TL_paper 0.25 XP123
0,0.7415485834496001,0.9996993710781099,6.565062235358249,2.13744905104,RDT1_SD GP CTC No_Dilution TL_filter 0.1 XP123
0,0.763617362624,0.9996993710781099,6.565062235358249,2.13744905104,RDT1_SD GP CTC No_Dilution TL_filter 0.25 XP123
0,0.740920890112,0.9996993710781099,4.52724233767133,1.790686756,RDT1_SD GP CTC No_Dilution iELISA 0.1 XP123
